Date,AAPL,GOOGL,JPM,MSFT,XOM
2019-05-02,49.83721923828125,57.81285858154297,95.42916870117188,118.0665283203125,55.692420959472656
2019-05-03,50.45676803588867,58.954734802246094,96.01627349853516,120.58294677734375,55.82210922241211
2019-05-06,49.67757034301758,59.14851760864258,95.16458892822266,119.88133239746094,55.57711410522461
2019-05-07,48.33841323852539,58.42493438720703,93.61006164550781,117.4210433959961,55.28170394897461
2019-05-08,48.34794998168945,58.02448654174805,93.11392974853516,117.41168212890625,55.3681526184082
2019-05-09,47.828487396240234,57.88521957397461,93.03951263427734,117.40232849121094,55.31771469116211
2019-05-10,47.1658821105957,57.868865966796875,93.03125762939453,118.9271469116211,55.79874801635742
2019-05-13,44.42464065551758,56.33000946044922,90.50102233886719,115.39104461669922,55.17924499511719
2019-05-14,45.12789535522461,55.74866485595703,91.22039794921875,116.68201446533203,55.25212478637695
2019-05-15,45.668487548828125,58.02547836303711,90.87311553955078,118.32516479492188,55.6602668762207
2019-05-16,45.467567443847656,58.70445251464844,92.03900909423828,121.05745697021484,55.652992248535156
2019-05-17,45.20922088623047,57.92536163330078,91.59248352050781,120.24999237060547,55.32501220703125
2019-05-20,43.795528411865234,56.7299690246582,92.07209014892578,118.51295471191406,55.317726135253906
2019-05-21,44.635128021240234,57.214664459228516,92.38629913330078,119.15142059326172,55.57281494140625
2019-05-22,43.721378326416016,57.284542083740234,91.63383483886719,119.87442016601562,55.06991958618164
2019-05-23,42.97506332397461,56.76366424560547,89.83124542236328,118.47538757324219,53.7799186706543
2019-05-24,42.81002426147461,56.43012237548828,90.71600341796875,118.53170776367188,54.005836486816406
2019-05-28,42.63302230834961,56.47720718383789,89.73202514648438,118.45661163330078,52.91989517211914
2019-05-29,42.429683685302734,55.50483703613281,89.48399353027344,117.31111145019531,52.591922760009766
2019-05-30,42.649757385253906,55.57768249511719,88.52479553222656,118.0528793334961,52.45344543457031
2019-05-31,41.87713623046875,54.838741302490234,87.61524200439453,116.12804412841797,51.57884979248047
2019-06-03,41.45374298095703,51.48051834106445,88.02867889404297,112.52250671386719,52.38783645629883
2019-06-04,42.97029113769531,52.26108932495117,90.74080657958984,115.63981628417969,53.634132385253906
2019-06-05,43.66397476196289,51.77291488647461,91.06330108642578,118.1467514038086,53.189571380615234
2019-06-06,44.3050422668457,51.92754364013672,91.2617416381836,120.01526641845703,54.15888595581055
2019-06-07,45.48430252075195,52.9489860534668,90.26123046875,123.37663269042969,54.355674743652344
2019-06-10,46.06556701660156,53.662166595458984,91.23694610595703,124.50338745117188,54.596187591552734
2019-06-11,46.5989875793457,53.57691955566406,91.51808166503906,124.03390502929688,54.5451545715332
2019-06-12,46.450679779052734,53.480777740478516,90.35220336914062,123.46115112304688,53.954830169677734
2019-06-13,46.44111251831055,54.071041107177734,90.57544708251953,124.24052429199219,54.428558349609375
2019-06-14,46.103824615478516,53.83761215209961,90.8069839477539,124.36251831054688,54.188045501708984
2019-06-17,46.37891387939453,54.21377944946289,90.31085205078125,124.73812103271484,54.72737503051758
2019-06-18,47.46967315673828,54.77629089355469,91.54289245605469,126.9070816040039,55.20109558105469
2019-06-19,47.33094787597656,54.74010467529297,90.88140106201172,127.40472412109375,54.894989013671875
2019-06-20,47.71128463745117,55.1707878112793,91.1128921508789,128.58773803710938,55.83518600463867
2019-06-21,47.54863357543945,55.77394104003906,90.4927749633789,128.6065673828125,56.622314453125
2019-06-24,47.50077438354492,55.3442497253418,89.84779357910156,129.36708068847656,56.08298110961914
2019-06-25,46.78077697753906,53.90105056762695,89.10363006591797,125.28272247314453,55.58738327026367
2019-06-26,47.792606353759766,53.541236877441406,89.6989517211914,125.75218200683594,55.8278923034668
2019-06-27,47.77825164794922,53.358360290527344,89.99663543701172,125.95873260498047,55.25941467285156
2019-06-28,47.342899322509766,53.664154052734375,92.44416809082031,125.78035736083984,55.849754333496094
2019-07-01,48.211219787597656,54.51658630371094,93.99868774414062,127.3953628540039,55.79874801635742
